#_Bundle,#_Iteration,#_Agents,#_Attackers,Linar_Speed,Field_Len,Pzone_Len,Sim_Time,defense_time,Result
26,6,15,15,1,250,50,60,60,2
26,7,15,15,1,250,50,60,60,2
26,8,15,15,1,250,50,60,60,2
26,9,15,15,1,250,50,60,60,2
26,10,15,15,1,250,50,60,60,2
26,11,15,15,1,250,50,60,60,2
26,12,15,15,1,250,50,60,60,2
26,13,15,15,1,250,50,60,60,2
26,14,15,15,1,250,50,60,60,2
26,15,15,15,1,250,50,60,60,2
26,16,15,15,1,250,50,60,60,2
26,17,15,15,1,250,50,60,60,2
26,18,15,15,1,250,50,60,60,2
26,19,15,15,1,250,50,60,60,2
26,20,15,15,1,250,50,60,60,2
26,21,15,15,1,250,50,60,60,2
26,22,15,15,1,250,50,60,60,2
26,23,15,15,1,250,50,60,60,2
26,24,15,15,1,250,50,60,60,2
26,25,15,15,1,250,50,60,60,2
27,1,25,25,1,250,50,60,60,2
27,2,25,25,1,250,50,60,60,2
27,3,25,25,1,250,50,60,60,2
27,4,25,25,1,250,50,60,60,2
